date,gross_return,cost,net_return,turnover,n_positions,n_long,n_short,net_exposure,gross_exposure
2021-09-27,-0.002790535767997971,0.00010827922077922078,-0.0028988149887771916,0.10827922077922078,111,55,56,-8.326672684688674e-17,1.0
2021-09-28,-0.010150902267165699,5.4058441558441513e-05,-0.010204960708724141,0.054058441558441514,109,54,55,-0.00909090909090908,0.990909090909091
2021-09-29,0.01803951578231517,8.181818181818182e-05,0.017957697600496987,0.08181818181818182,109,54,55,-0.009090909090909101,0.990909090909091
2021-09-30,-0.029866580502279846,5e-05,-0.029916580502279848,0.05,110,55,55,0.0,1.0
2021-10-08,-0.006027320738654543,8.181818181818182e-05,-0.006109138920472725,0.08181818181818182,110,55,55,0.0,1.0
2021-10-11,-0.00582263100336443,4.545454545454546e-05,-0.005868085548818976,0.045454545454545456,110,55,55,-1.3877787807814457e-17,1.0
2021-10-12,0.0008636866281190303,6.363636363636363e-05,0.0008000502644826667,0.06363636363636363,110,55,55,0.0,1.0
2021-10-13,0.0036116944136545138,4.545454545454546e-05,0.003566239868199968,0.045454545454545456,110,55,55,-1.3877787807814457e-17,1.0
2021-10-14,0.011421209530616863,3.603896103896099e-05,0.011385170569577902,0.036038961038960995,111,55,56,-9.71445146547012e-17,1.0000000000000002
2021-10-15,0.012909032785516687,4.4967532467532466e-05,0.012864065253049155,0.04496753246753247,111,55,56,-1.1102230246251565e-16,1.0000000000000002
2021-10-18,-0.007720173689028927,3.62012987012987e-05,-0.007756374987730226,0.0362012987012987,111,55,56,-1.1102230246251565e-16,1.0
2021-10-19,0.013498176841131717,2.2402597402597402e-05,0.01347577424372912,0.022402597402597403,111,55,56,-1.1102230246251565e-16,1.0
2021-10-20,-0.002886593274427687,3.603896103896104e-05,-0.002922632235466648,0.03603896103896104,111,55,56,-9.71445146547012e-17,1.0
2021-10-21,-0.010830290189028976,5.4058441558441513e-05,-0.010884348630587418,0.054058441558441514,110,55,55,0.0,1.0
2021-10-22,0.019095420610924913,2.7272727272727273e-05,0.019068147883652187,0.02727272727272727,110,55,55,-6.938893903907228e-18,1.0
2021-10-25,-0.005745038523861584,5.438311688311684e-05,-0.005799421640744701,0.05438311688311684,111,55,56,-8.326672684688674e-17,1.0
